SegmentIndex,ECG_R_Peak_1Based,PPG_Systolic_Peak_1Based
159,14592,14713
159,14861,14983
159,15129,15250
160,34,159
160,301,423
160,562,688
160,821,950
160,1076,1205
160,1329,1454
160,1580,1704
160,1827,1946
160,2077,2198
160,2325,2446
160,2574,2700
160,2821,2949
160,3068,3194
160,3317,3442
160,3818,3938
160,4066,4186
160,4311,4434
160,4557,4680
160,4805,4927
160,5054,5176
160,5306,5422
160,5562,5680
160,5827,5946
160,6091,6207
160,6362,6483
160,6638,6758
160,6918,7035
160,7196,7320
160,7476,7601
160,7752,7873
160,8029,8159
160,8304,8431
160,8577,8702
160,8856,8982
160,9141,9271
160,9430,9553
160,9718,9847
160,10001,10124
160,10285,10407
160,10572,10698
160,10864,10991
160,11157,11282
160,11452,11583
160,11741,11872
160,12032,12155
160,12320,12451
160,12601,12734
160,12883,13011
160,13164,13291
160,13447,13573
160,13729,13856
160,14009,14136
160,14287,14410
160,14561,14685
160,14833,14960
160,15103,15225
161,9,134
161,278,402
161,559,687
161,837,958
161,1109,1231
161,1374,1498
161,1637,1763
161,1897,2026
161,2155,2281
161,2412,2543
161,2669,2800
161,2928,3061
161,3185,3316
161,3441,3569
161,3695,3825
161,3949,4076
161,4202,4330
161,4455,4581
161,4707,4829
161,4956,5083
161,5207,5334
161,5456,5579
161,5706,5830
161,5955,6079
161,6205,6321
161,6455,6577
161,6704,6826
161,6954,7075
161,7202,7325
161,7453,7573
161,7702,7824
161,7953,8075
161,8201,8328
161,8448,8575
161,8694,8816
161,8942,9063
161,9189,9311
161,9435,9556
161,9681,9805
161,9928,10047
161,10173,10295
161,10419,10542
161,10664,10788
161,10909,11029
161,11153,11277
161,11401,11523
161,11652,11777
161,11899,12022
161,12147,12273
161,12394,12514
161,12642,12763
161,12888,13010
161,13136,13255
161,13380,13505
161,13625,13749
161,13870,13990
161,14113,14235
161,14355,14479
161,14598,14720
161,14842,14967
161,15084,15206
161,15325,
162,208,87
162,450,328
162,692,568
162,933,814
162,1174,1056
162,1417,1292
162,1659,1536
162,1906,1775
162,2154,2026
162,2402,2275
162,2651,2518
162,2904,2769
162,3157,3020
162,3408,3274
162,3660,3528
162,3910,3777
162,4160,4029
162,4410,4286
162,4659,4537
162,4909,4789
162,5160,5035
162,5409,5285
162,5660,5530
162,5910,5785
162,6164,6035
162,6415,6289
162,6666,6539
162,6918,6790
162,7168,7041
162,7422,7290
162,7677,7546
162,7930,7799
162,8186,8054
162,8441,8308
162,8699,8563
162,8955,8822
162,9211,9081
162,9462,9335
162,9712,9581
162,9958,9829
162,10203,10076
162,10447,10320
162,10693,10568
162,10937,10816
162,11179,11056
162,11423,11303
162,11666,11546
162,11911,11787
162,12156,12038
162,12402,12277
162,12650,12520
162,12897,12771
162,13143,13018
162,13390,13265
162,13634,13508
162,13879,13753
162,14123,14003
162,14366,14247
162,14610,14489
162,14854,14730
162,15099,14976
162,15264,15223
163,227,1.84467e+19
163,480,346
163,731,600
163,981,853
163,1232,1101
163,1484,1355
163,1733,1609
163,1982,1859
163,2230,2102
163,2476,2353
163,2723,2598
163,2970,2846
163,3214,3091
163,3458,3332
163,3703,3582
163,3947,3823
163,4189,4065
163,4432,4308
163,4674,4551
163,4916,4791
163,5161,5035
163,5409,5282
163,5656,5527
163,5907,5778
163,6158,6025
163,6411,6279
163,6663,6530
163,6916,6785
163,7172,7043
163,7427,7300
163,7680,7550
163,7935,7806
163,8186,8063
163,8439,8314
163,8691,8567
163,8943,8817
163,9194,9068
163,9444,9316
163,9693,9569
163,9944,9815
163,10198,10068
163,10450,10319
163,10703,10572
163,10958,10825
163,11212,11081
163,11467,11334
163,11724,11589
163,11985,11846
163,12246,12107
163,12518,12366
163,12788,12643
163,13065,12908
163,13334,13183
163,13603,13448
163,13867,13717
163,14129,13984
163,14388,14250
163,14645,14515
163,14895,14771
163,15142,15019
163,,15264
164,24,149
164,261,378
164,500,619
164,741,861
164,977,1099
164,1213,1330
164,1449,1561
164,1689,1810
164,1932,2054
164,2171,2297
164,2411,2532
164,2650,2773
164,2891,3018
164,3134,3257
164,3375,3499
164,3615,3732
164,3859,3979
164,4105,4223
164,4351,4473
164,4597,4718
164,4844,4963
164,5094,5217
164,5340,5460
164,5584,5701
164,5828,5948
164,6075,6196
164,6322,6438
164,6568,6690
164,6814,6933
164,7063,7184
164,7315,7436
164,7566,7688
164,7815,7932
164,8065,8180
164,8314,8433
164,8562,8681
164,8808,8931
164,9054,9178
164,9299,9421
164,9547,9670
164,9794,9915
164,10042,10164
164,10291,10412
164,10539,10657
164,10785,10904
164,11028,11146
164,11270,11391
164,11515,11635
164,11763,11890
164,12010,12129
164,12260,12384
164,12510,12632
164,12760,12887
164,13011,13137
164,13262,13384
164,13509,13631
164,13754,13878
164,14002,14124
164,14248,14366
164,14496,14614
164,14744,14862
164,14995,15112
164,15247,15359
165,139,3
165,392,256
165,645,509
165,899,760
165,1157,1014
165,1417,1280
165,1683,1538
165,1955,1801
165,2230,2072
165,2505,2351
165,2780,2634
165,3058,2905
165,3330,3185
165,3604,3456
165,3878,3729
165,4148,4009
165,4417,4269
165,4690,4543
165,4968,4814
165,5245,5092
165,5531,5369
165,6090,5653
165,6380,6212
165,6664,6506
165,6943,6785
165,7224,7067
165,7503,7348
165,7783,7630
165,8064,7908
165,8347,8187
165,8626,8473
165,8906,8750
165,9186,9028
165,9465,9312
165,9749,9594
165,10029,9874
165,10308,10154
165,10586,10433
165,10862,10709
165,11134,10986
165,11412,11259
165,11691,11541
165,11966,11819
165,12243,12094
165,12513,12367
165,12788,12636
165,13058,12913
165,13328,13185
165,13595,13455
165,13863,13721
165,14130,13988
165,14402,14256
165,14675,14529
165,14950,14801
165,15220,15074
165,,15343
166,128,1.84467e+19
166,400,253
166,671,525
166,940,798
166,1214,1066
166,1489,1334
166,1762,1613
166,2035,1885
166,2311,2156
166,2588,2438
166,2863,2711
166,3138,2987
166,3409,3261
166,3679,3531
166,3949,3803
166,4221,4071
166,4491,4345
166,4758,4614
166,5025,4887
166,5288,5150
166,5549,5415
166,5809,5671
166,6067,5938
166,6325,6191
166,6583,6451
166,6842,6708
166,7100,6969
166,7359,7224
166,7616,7484
166,7876,7739
166,8139,7998
166,8403,8261
166,8667,8525
166,8933,8791
166,9195,9055
166,9458,9316
166,9718,9579
166,9978,9842
166,10237,10100
166,10492,10354
166,10747,10613
166,11002,10869
166,11256,11122
166,11509,11377
166,11762,11627
166,12013,11883
166,12260,12134
166,12505,12382
166,12748,12621
166,12988,12866
166,13226,13104
166,13463,13343
166,13701,13578
166,13940,13818
166,14179,14062
166,14419,14298
166,14661,14541
166,14905,14784
166,15152,15028
166,,15276
167,39,160
167,290,412
167,540,660
167,789,906
167,1039,1155
167,1283,1402
167,1527,1649
167,1769,1890
167,2014,2133
167,2258,2378
167,2502,2621
167,2746,2862
167,2989,3109
167,3231,3356
167,3476,3593
167,3720,3840
167,3962,4083
167,4204,4327
167,4447,4564
167,4690,4806
167,4933,5048
167,5179,5298
167,5427,5544
167,5676,5791
167,5927,6043
167,6182,6297
167,6443,6559
167,6705,6824
167,6970,7091
167,7237,7359
167,7506,7628
167,7775,7898
167,8042,8166
167,8310,8434
167,8576,8699
167,8842,8964
167,9107,9230
167,9371,9493
167,9636,9757
167,9901,10025
167,10169,10291
167,10435,10560
167,10704,10830
167,10971,11095
167,11240,11363
167,11510,11633
167,11780,11903
167,12046,12171
167,12314,12441
167,12581,12707
167,12848,12974
167,13117,13237
167,13386,13511
167,13651,13773
167,13916,14037
167,14177,14297
167,14439,14560
167,14702,14824
167,14967,15089
167,15229,15350
168,137,1.84467e+19
168,405,256
168,673,526
168,940,800
168,1210,1064
168,1482,1333
168,1748,1606
168,2015,1873
168,2282,2139
168,2550,2409
168,2819,2676
168,3089,2943
168,3354,3210
168,3623,3470
168,3895,3738
168,4163,4014
168,4437,4283
168,4706,4557
168,4976,4826
168,5249,5100
168,5522,5381
168,5796,5650
168,6070,5921
168,6245,6193
168,6614,6736
168,6886,7010
168,7154,7276
168,7425,7550
168,7693,7813
168,7961,8086
168,8228,8351
168,8495,8619
168,8760,8884
168,9027,9150
168,9293,9415
168,9560,9687
168,9829,9952
168,10096,10226
168,10361,10486
168,10625,10750
168,10891,11014
168,11155,11282
168,11418,11543
168,11682,11808
168,11947,12069
168,12211,12338
168,12478,12602
168,12744,12867
168,13010,13135
168,13281,13407
168,13548,13673
168,13819,13943
168,14087,14212
168,14355,14478
168,14620,14746
168,14887,15006
168,15154,15278
169,60,1.84467e+19
169,323,188
169,583,445
169,841,710
169,1099,965
169,1355,1223
169,1609,1476
169,1863,1727
169,2111,1983
169,2358,2234
169,2604,2478
169,2848,2728
169,3091,2973
169,3335,3213
169,3577,3465
169,3821,3706
169,4065,3946
169,4306,4189
169,4547,4435
169,4784,4670
169,5018,4894
169,5254,5146
169,5493,5379
169,5729,5608
169,5960,5845
169,6189,6070
169,6419,6306
169,6650,6523
169,6886,6752
169,7123,6992
169,7363,7240
169,7603,7478
169,7845,7719
169,8088,7968
169,8333,8206
169,8580,8450
169,8827,8696
169,9074,8946
169,9322,9189
169,9571,9443
169,9823,9690
169,10074,9942
169,10325,10197
169,10578,10444
169,10832,10700
169,11088,10946
169,11346,11208
169,11604,11466
169,11863,11725
169,12120,11985
169,12380,12246
169,12642,12500
169,12900,12769
169,13156,13025
169,13411,13280
169,13665,13532
169,13920,13789
169,14175,14042
169,14429,14296
169,14685,14550
169,14941,14810
169,15198,15061
169,,15320
170,95,1.84467e+19
170,353,221
170,613,481
170,878,738
170,1143,1000
170,1414,1267
170,1689,1539
170,1960,1809
170,2231,2082
170,2503,2354
170,2774,2623
170,3046,2896
170,3317,3170
170,3590,3445
170,3862,3713
170,4136,3986
170,4412,4261
170,4686,4539
170,4961,4811
170,5235,5085
170,5507,5366
170,5777,5634
170,6046,5902
170,6317,6171
170,6587,6439
170,6857,6715
170,7132,6987
170,7404,7256
170,7673,7527
170,7942,7800
170,8212,8069
170,8479,8341
170,8747,8602
170,9017,8871
170,9287,9140
170,9561,9413
170,9832,9689
170,10104,9960
170,10384,10233
170,10663,10510
170,10943,10789
170,11219,11068
170,11500,11345
170,11774,11626
170,12050,11902
170,12325,12176
170,12600,12452
170,12875,12724
170,13151,13004
170,13425,13276
170,13695,13548
170,13971,13818
170,14244,14097
170,14516,14372
170,14789,14642
170,15062,14918
170,15336,15189
171,253,106
171,528,383
171,806,653
171,1081,933
171,1358,1206
171,1641,1484
171,1929,1760
171,2217,2064
171,2506,2336
171,2790,2638
171,3075,2918
171,3355,3196
171,3635,3482
171,3918,3764
171,4199,4046
171,4479,4321
171,4759,4608
171,5036,4879
171,5314,5165
171,5590,5443
171,5865,5716
171,6139,5988
171,6414,6261
171,6689,6540
171,6967,6815
171,7251,7088
171,7536,7374
171,7817,7659
171,8098,7943
171,8376,8223
171,8653,8500
171,8933,8778
171,9207,9060
171,9483,9336
171,9755,9613
171,10024,9885
171,10290,10152
171,10552,10418
171,10811,10679
171,11071,10936
171,11330,11196
171,11591,11455
171,11851,11716
171,12112,11976
171,12368,12234
171,12623,12493
171,12880,12747
171,13138,13002
171,13395,13255
171,13655,13519
171,13913,13776
171,14170,14037
171,14426,14291
171,14682,14550
171,14938,14804
171,15195,15065
171,,15317
172,94,1.84467e+19
172,355,218
172,616,477
172,878,734
172,1138,996
172,1400,1261
172,1661,1523
172,1922,1787
172,2184,2045
172,2444,2305
172,2707,2565
172,2969,2832
172,3229,3089
172,3488,3349
172,3748,3610
172,4009,3870
172,4271,4134
172,4537,4396
172,4806,4658
172,5077,4929
172,5348,5197
172,5618,5472
172,5887,5740
172,6158,6016
172,6426,6284
172,6694,6551
172,6959,6816
172,7223,7080
172,7485,7347
172,7747,7609
172,8007,7872
172,8267,8129
172,8525,8389
172,8780,8646
172,9038,8902
172,9297,9159
172,9558,9419
172,9819,9676
172,10080,9938
172,10343,10205
172,10602,10463
172,10859,10722
172,11116,10985
172,11371,11237
172,11627,11496
172,11884,11750
172,12142,12006
172,12401,12263
172,12658,12522
172,12914,12784
172,13170,13036
172,13428,13294
172,13686,13551
172,13946,13802
172,14214,14067
172,14478,14335
172,14742,14598
172,15013,14858
172,15282,15131
173,194,34
173,459,304
173,719,586
173,982,843
173,1243,1102
173,1507,1373
173,1767,1632
173,2027,1888
173,2286,2150
173,2544,2404
173,2803,2664
173,3062,2926
173,3317,3186
173,3572,3437
173,3825,3695
173,4081,3951
173,4334,4208
173,4583,4463
173,4832,4714
173,5082,4959
173,5330,5208
173,5579,5451
173,5830,5704
173,6079,5954
173,6328,6202
173,6578,6450
173,6827,6698
173,7076,6947
173,7327,7198
173,7576,7449
173,7826,7698
173,8074,7947
173,8323,8193
173,8570,8447
173,8818,8690
173,9069,8941
173,9321,9191
173,9576,9443
173,9831,9696
173,10088,9951
173,10342,10208
173,10599,10463
173,10857,10713
173,11115,10975
173,11374,11229
173,11632,11483
173,11891,11747
173,12152,12012
173,12412,12272
173,12667,12534
173,12923,12797
173,13175,13047
173,13425,13301
173,13673,13550
173,13921,13798
173,14168,14045
173,14411,14291
173,14653,14533
173,14894,14773
173,15134,15020
173,,15253
174,10,133
174,244,369
174,478,593
174,714,835
174,951,1061
174,1186,1306
174,1422,1544
174,1659,1774
174,1897,2026
174,2137,2257
174,2376,2498
174,2615,2740
174,2853,2976
174,3092,3215
174,3328,3446
174,3559,3678
174,3788,3909
174,4020,4137
174,4253,4374
174,4490,4609
174,4729,4849
174,4969,5096
174,5213,5328
174,5457,5580
174,5703,5821
174,5951,6076
174,6198,6324
174,6447,6570
174,6694,6819
174,6941,7063
174,7186,7309
174,7430,7548
174,7673,7793
174,7915,8039
174,8157,8278
174,8399,8522
174,8639,8760
174,8881,9003
174,9125,9242
174,9368,9490
174,9615,9736
174,9860,9982
174,10106,10230
174,10353,10475
174,10600,10721
174,10849,10968
174,11096,11212
174,11344,11464
174,11588,11709
174,11834,11952
174,12080,12199
174,12326,12445
174,12574,12695
174,12826,12947
174,13081,13198
174,13338,13450
174,13597,13713
174,13859,13978
174,14122,14242
174,14384,14509
174,14642,14806
174,14897,15015
174,15149,15270
175,38,174
175,287,412
175,534,653
175,779,901
175,1026,1155
175,1274,1396
175,1525,1653
175,1778,1905
175,2030,2159
175,2286,2413
175,2542,2667
175,2799,2924
175,3056,3179
175,3314,3437
175,3571,3694
175,3829,3949
175,4089,4212
175,4349,4472
175,4608,4724
175,4866,4987
175,5125,5244
175,5386,5504
175,5643,5766
175,5899,6020
175,6154,6280
175,6414,6534
175,6673,6793
175,6930,7052
175,7189,7312
175,7452,7571
175,7713,7835
175,7974,8092
175,8234,8351
175,8498,8619
175,8768,8893
175,9035,9159
175,9300,9425
175,9565,9692
175,9829,9957
175,10091,10217
175,10356,10477
175,10620,10743
175,10886,11007
175,11151,11275
175,11416,11540
175,11685,11811
175,11952,12078
175,12216,12339
175,12476,12597
175,12734,12856
175,12993,13113
175,13251,13368
175,13509,13630
175,13765,13885
175,14022,14144
175,14285,14409
175,14548,14670
175,14811,14932
175,15077,15200
175,15341,
176,242,100
176,500,368
176,759,621
176,1018,877
176,1277,1139
176,1537,1402
176,1797,1656
176,2056,1925
176,2321,2180
176,2596,2444
176,2870,2722
176,3146,2995
176,3422,3273
176,3697,3552
176,3973,3823
176,4249,4100
176,4526,4370
176,4807,4650
176,5085,4931
176,5358,5212
176,5632,5482
176,5907,5758
176,6184,6036
176,6458,6311
176,6734,6582
176,7014,6859
176,7294,7138
176,7576,7419
176,7857,7702
176,8137,7982
176,8419,8254
176,8697,8539
176,8977,8815
176,9252,9096
176,9527,9377
176,9800,9648
176,10070,9925
176,10339,10200
176,10609,10465
176,10880,10734
176,11149,11010
176,11418,11273
176,11690,11545
176,11966,11811
176,12240,12095
176,12516,12371
176,12791,12648
176,13067,12919
176,13344,13191
176,13621,13471
176,13894,13744
176,14167,14025
176,14442,14294
176,14714,14569
176,14985,14841
176,15259,15113
176,,15359
177,169,25
177,442,295
177,711,568
177,977,840
177,1243,1103
177,1504,1372
177,1767,1628
177,2031,1891
177,2292,2154
177,2555,2416
177,2822,2676
177,3085,2944
177,3346,3211
177,3607,3470
177,3866,3729
177,4127,3990
177,4388,4249
177,4649,4515
177,4913,4776
177,5178,5038
177,5442,5302
177,5709,5570
177,5978,5832
177,6246,6104
177,6514,6371
177,6779,6638
177,7045,6904
177,7312,7174
177,7576,7437
177,7840,7700
177,8104,7968
177,8369,8225
177,8634,8493
177,8902,8762
177,9174,9027
177,9446,9300
177,9717,9573
177,9991,9846
177,10262,10114
177,10533,10388
177,10798,10659
177,11064,10923
177,11329,11190
177,11592,11456
177,11853,11718
177,12110,11976
177,12364,12231
177,12621,12486
177,12877,12744
177,13136,13001
177,13395,13261
177,13655,13520
177,13915,13781
177,14178,14042
177,14442,14304
177,14707,14569
177,14970,14836
177,15233,15095
177,,15359
178,134,1.84467e+19
178,395,259
178,653,523
178,909,782
178,1167,1037
178,1422,1290
178,1675,1550
178,1932,1795
178,2190,2052
178,2448,2315
178,2703,2569
178,2957,2828
178,3212,3080
178,3468,3335
178,3725,3589
178,3980,3851
178,4235,4102
178,4488,4357
178,4741,4614
178,4990,4864
178,5241,5115
178,5494,5362
178,5745,5617
178,5997,5869
178,6249,6120
178,6502,6371
178,6755,6622
178,7008,6875
178,7263,7131
178,7518,7387
178,7772,7643
178,8023,7894
178,8273,8145
178,8523,8399
178,8777,8643
178,9031,8901
178,9284,9152
178,9541,9406
178,9799,9667
178,10056,9920
178,10314,10175
178,10569,10438
178,10822,10689
178,11075,10943
178,11332,11200
178,11589,11459
178,11845,11712
178,12103,11973
178,12359,12227
178,12615,12485
178,12872,12741
178,13131,12997
178,13389,13253
178,13647,13512
178,13906,13765
178,14164,14031
178,14424,14285
178,14682,14547
178,14940,14806
178,15199,15060
178,,15322
179,98,1.84467e+19
179,358,220
179,615,483
179,871,743
179,1127,996
179,1380,1249
179,1632,1503
179,1886,1752
179,2142,2009
179,2398,2264
179,2653,2523
179,2912,2776
179,3169,3035
179,3426,3288
179,3683,3549
179,3939,3804
179,4194,4062
179,4452,4315
179,4712,4574
179,4973,4834
179,5236,5092
179,5498,5363
179,5759,5625
179,6022,5882
179,6285,6142
179,6547,6414
179,6814,6670
179,7082,6938
179,7346,7206
179,7610,7472
179,7875,7734
179,8140,7996
179,8405,8265
179,8673,8530
179,8939,8795
179,9206,9068
179,9471,9333
179,9733,9595
179,9996,9860
179,10258,10119
179,10523,10386
179,10790,10652
179,11054,10915
179,11319,11178
179,11584,11447
179,11845,11707
179,12106,11969
179,12369,12233
179,12633,12497
179,12898,12753
179,13163,13022
179,13428,13286
179,13692,13553
179,13959,13819
179,14223,14080
179,14489,14346
179,14755,14614
179,15021,14875
179,15284,15137
180,187,54
180,452,308
180,718,574
180,981,842
180,1248,1102
180,1430,1372
180,1776,1895
180,2038,2162
180,2297,2419
180,2554,2680
180,2814,2940
180,3077,3206
180,3334,3462
180,3592,3720
180,3849,3975
180,4106,4230
180,4363,4487
180,4620,4741
180,4877,5001
180,5134,5257
180,5392,5515
180,5649,5770
180,5905,6027
180,6161,6284
180,6417,6537
180,6676,6799
180,6938,7059
180,7203,7324
180,7467,7591
180,7730,7856
180,7990,8116
180,8253,8375
180,8515,8638
180,8779,8906
180,9040,9161
180,9300,9421
180,9558,9679
180,9815,9937
180,10073,10197
180,10330,10452
180,10587,10707
180,10845,10970
180,11099,11222
180,11353,11475
180,11610,11734
180,11864,11986
180,12123,12245
180,12376,12503
180,12633,12758
180,12890,13012
180,13147,13269
180,13402,13525
180,13662,13787
180,13923,14046
180,14186,14309
180,14453,14577
180,14721,14840
180,14989,15109
180,15254,15359
181,158,14
181,425,282
181,689,549
181,952,819
181,1211,1076
181,1466,1339
181,1723,1591
181,1980,1850
181,2235,2104
181,2488,2361
181,2739,2612
181,2991,2863
181,3246,3110
181,3502,3367
181,3762,3622
181,4029,3884
181,4301,4151
181,4569,4421
181,4835,4691
181,5102,4961
181,5368,5222
181,5632,5489
181,5892,5756
181,6152,6017
181,6406,6284
181,6661,6532
181,6915,6785
181,7169,7037
181,7421,7298
181,7672,7547
181,7922,7797
181,8174,8046
181,8426,8300
181,8679,8553
181,8932,8798
181,9186,9057
181,9440,9310
181,9695,9560
181,9952,9816
181,10210,10074
181,10467,10331
181,10723,10587
181,10978,10846
181,11237,11094
181,11493,11350
181,11747,11617
181,12002,11868
181,12259,12122
181,12519,12385
181,12780,12645
181,13047,12901
181,13311,13169
181,13573,13431
181,13835,13693
181,14093,13958
181,14349,14217
181,14604,14473
181,14859,14731
181,15115,14986
181,,15242
182,13,141
182,269,394
182,524,646
182,778,897
182,1034,1157
182,1289,1410
182,1543,1666
